Time,memory_usage.mean
2021-04-09 12:31:35,896045056
2021-04-09 12:31:36,895922176
2021-04-09 12:31:37,896184320
2021-04-09 12:31:39,896053248
2021-04-09 12:31:41,896053248
2021-04-09 12:31:42,896053248
2021-04-09 12:31:43,896471040
2021-04-09 12:31:45,896430080
2021-04-09 12:31:47,896385024
2021-04-09 12:31:48,896516096
2021-04-09 12:31:50,896520192
2021-04-09 12:31:51,896536576
2021-04-09 12:31:53,896692224
2021-04-09 12:31:55,896569344
2021-04-09 12:31:56,896569344
2021-04-09 12:31:58,896962560
2021-04-09 12:31:59,897122304
2021-04-09 12:32:00,897245184
2021-04-09 12:32:02,896999424
2021-04-09 12:32:04,897044480
2021-04-09 12:32:06,897175552
2021-04-09 12:32:07,897056768
2021-04-09 12:32:08,897228800
2021-04-09 12:32:09,897216512
2021-04-09 12:32:10,897216512
2021-04-09 12:32:12,897224704
2021-04-09 12:32:13,897224704
2021-04-09 12:32:15,897912832
2021-04-09 12:32:16,897961984
2021-04-09 12:32:18,897863680
2021-04-09 12:32:20,897822720
2021-04-09 12:32:21,897863680
2021-04-09 12:32:23,897863680
2021-04-09 12:32:24,897863680
2021-04-09 12:32:26,897863680
2021-04-09 12:32:27,897863680
2021-04-09 12:32:29,898080768
2021-04-09 12:32:31,898129920
2021-04-09 12:32:33,898260992
2021-04-09 12:32:34,898134016
2021-04-09 12:32:35,898134016
2021-04-09 12:32:37,898142208
2021-04-09 12:32:38,898404352
2021-04-09 12:32:39,898412544
2021-04-09 12:32:41,898285568
2021-04-09 12:32:43,898416640
2021-04-09 12:32:45,898408448
2021-04-09 12:32:46,898330624
2021-04-09 12:32:47,898330624
2021-04-09 12:32:49,898437120
2021-04-09 12:32:51,898465792
2021-04-09 12:32:52,898473984
2021-04-09 12:32:54,898473984
2021-04-09 12:32:56,898473984
2021-04-09 12:32:58,898609152
2021-04-09 12:33:00,899084288
2021-04-09 12:33:01,898797568
2021-04-09 12:33:03,898822144
2021-04-09 12:33:04,898822144
2021-04-09 12:33:06,898822144
2021-04-09 12:33:07,898822144
2021-04-09 12:33:09,899080192
2021-04-09 12:33:11,898953216
2021-04-09 12:33:12,898953216
2021-04-09 12:33:13,898953216
2021-04-09 12:33:15,899284992
2021-04-09 12:33:16,900583424
2021-04-09 12:33:18,900861952
2021-04-09 12:33:19,900968448
2021-04-09 12:33:21,900640768
2021-04-09 12:33:23,900771840
2021-04-09 12:33:24,900771840
2021-04-09 12:33:25,900661248
2021-04-09 12:33:27,900669440
2021-04-09 12:33:29,901054464
2021-04-09 12:33:30,901275648
2021-04-09 12:33:31,901193728
2021-04-09 12:33:33,901193728
2021-04-09 12:33:34,901193728
2021-04-09 12:33:36,901193728
2021-04-09 12:33:38,901513216
2021-04-09 12:33:40,901435392
2021-04-09 12:33:41,901566464
2021-04-09 12:33:42,901574656
2021-04-09 12:33:44,901570560
2021-04-09 12:33:45,901865472
2021-04-09 12:33:46,901701632
2021-04-09 12:33:47,901832704
2021-04-09 12:33:49,901849088
2021-04-09 12:33:50,901935104
2021-04-09 12:33:52,901935104
2021-04-09 12:33:53,901959680
2021-04-09 12:33:54,901959680
2021-04-09 12:33:56,901959680
2021-04-09 12:33:57,901959680
2021-04-09 12:33:59,902656000
2021-04-09 12:34:00,902381568
2021-04-09 12:34:01,902311936
2021-04-09 12:34:03,902455296
2021-04-09 12:34:04,902340608
2021-04-09 12:34:05,902340608
2021-04-09 12:34:07,902340608
2021-04-09 12:34:09,902737920
2021-04-09 12:34:11,902508544
2021-04-09 12:34:12,902508544
2021-04-09 12:34:14,902889472
2021-04-09 12:34:15,902942720
2021-04-09 12:34:16,902701056
2021-04-09 12:34:18,903094272
2021-04-09 12:34:19,902959104
2021-04-09 12:34:20,902832128
2021-04-09 12:34:22,902832128
2021-04-09 12:34:24,902840320
2021-04-09 12:34:25,902840320
2021-04-09 12:34:27,902840320
2021-04-09 12:34:29,902877184
2021-04-09 12:34:30,903303168
2021-04-09 12:34:32,903069696
2021-04-09 12:34:34,902967296
2021-04-09 12:34:35,902967296
2021-04-09 12:34:37,903098368
2021-04-09 12:34:38,903147520
2021-04-09 12:34:40,903094272
2021-04-09 12:34:42,903098368
2021-04-09 12:34:43,903098368
2021-04-09 12:34:45,903536640
2021-04-09 12:34:47,903684096
2021-04-09 12:34:48,903843840
2021-04-09 12:34:50,903802880
2021-04-09 12:34:52,903806976
2021-04-09 12:34:53,903942144
2021-04-09 12:34:54,903888896
2021-04-09 12:34:56,903888896
2021-04-09 12:34:57,903892992
2021-04-09 12:34:59,904478720
2021-04-09 12:35:00,904683520
2021-04-09 12:35:02,904417280
2021-04-09 12:35:03,904626176
2021-04-09 12:35:04,904626176
2021-04-09 12:35:05,904503296
2021-04-09 12:35:07,904503296
2021-04-09 12:35:09,904630272
2021-04-09 12:35:10,904630272
2021-04-09 12:35:11,904630272
2021-04-09 12:35:13,904630272
2021-04-09 12:35:14,904814592
2021-04-09 12:35:16,904732672
2021-04-09 12:35:18,897925120
2021-04-09 12:35:19,897925120
2021-04-09 12:35:21,897994752
2021-04-09 12:35:22,898125824
2021-04-09 12:35:24,898129920
2021-04-09 12:35:26,898134016
2021-04-09 12:35:27,898134016
2021-04-09 12:35:29,898760704
2021-04-09 12:35:30,900263936
2021-04-09 12:35:31,900022272
2021-04-09 12:35:32,900153344
2021-04-09 12:35:34,900182016
2021-04-09 12:35:35,900055040
2021-04-09 12:35:36,900055040
2021-04-09 12:35:37,900055040
2021-04-09 12:35:39,900231168
2021-04-09 12:35:40,900186112
2021-04-09 12:35:42,900186112
2021-04-09 12:35:43,900317184
2021-04-09 12:35:45,900382720
2021-04-09 12:35:46,900546560
2021-04-09 12:35:48,900710400
2021-04-09 12:35:50,900661248
2021-04-09 12:35:51,900661248
2021-04-09 12:35:52,900661248
2021-04-09 12:35:54,900550656
2021-04-09 12:35:55,900550656
2021-04-09 12:35:57,900550656
2021-04-09 12:35:58,900907008
2021-04-09 12:36:00,900988928
2021-04-09 12:36:02,900931584
2021-04-09 12:36:03,901062656
2021-04-09 12:36:05,900952064
2021-04-09 12:36:07,900952064
2021-04-09 12:36:09,901324800
2021-04-09 12:36:10,901255168
2021-04-09 12:36:11,901136384
2021-04-09 12:36:13,901267456
2021-04-09 12:36:14,901345280
2021-04-09 12:36:15,905584640
2021-04-09 12:36:17,905527296
2021-04-09 12:36:19,905932800
2021-04-09 12:36:20,905711616
2021-04-09 12:36:21,905711616
2021-04-09 12:36:23,905842688
2021-04-09 12:36:25,905715712
2021-04-09 12:36:26,905723904
2021-04-09 12:36:27,905723904
2021-04-09 12:36:29,906108928
2021-04-09 12:36:30,906305536
2021-04-09 12:36:31,906076160
2021-04-09 12:36:33,906076160
2021-04-09 12:36:35,906076160
2021-04-09 12:36:36,906076160
2021-04-09 12:36:37,906076160
2021-04-09 12:36:38,906424320
2021-04-09 12:36:40,906215424
2021-04-09 12:36:41,906215424
2021-04-09 12:36:42,906215424
2021-04-09 12:36:44,906743808
2021-04-09 12:36:45,906571776
2021-04-09 12:36:47,906350592
2021-04-09 12:36:49,906510336
2021-04-09 12:36:50,906510336
2021-04-09 12:36:51,906510336
2021-04-09 12:36:52,906510336
2021-04-09 12:36:53,906641408
2021-04-09 12:36:55,906514432
2021-04-09 12:36:56,906514432
2021-04-09 12:36:58,906674176
2021-04-09 12:37:00,906752000
2021-04-09 12:37:01,906641408
2021-04-09 12:37:03,906674176
2021-04-09 12:37:05,906674176
2021-04-09 12:37:06,906674176
2021-04-09 12:37:08,906874880
2021-04-09 12:37:09,906760192
2021-04-09 12:37:11,906760192
2021-04-09 12:37:12,906891264
2021-04-09 12:37:14,906842112
2021-04-09 12:37:16,907128832
2021-04-09 12:37:17,907300864
2021-04-09 12:37:19,907177984
2021-04-09 12:37:21,907071488
2021-04-09 12:37:22,907071488
2021-04-09 12:37:24,907071488
2021-04-09 12:37:26,907071488
2021-04-09 12:37:27,907075584
2021-04-09 12:37:29,908177408
2021-04-09 12:37:30,908337152
2021-04-09 12:37:32,908091392
2021-04-09 12:37:33,908013568
2021-04-09 12:37:35,908013568
2021-04-09 12:37:36,908013568
2021-04-09 12:37:37,908013568
2021-04-09 12:37:39,908169216
2021-04-09 12:37:40,908169216
2021-04-09 12:37:42,908169216
2021-04-09 12:37:44,908304384
2021-04-09 12:37:45,908455936
2021-04-09 12:37:47,908959744
2021-04-09 12:37:49,909082624
2021-04-09 12:37:51,909082624
2021-04-09 12:37:52,909082624
2021-04-09 12:37:53,909082624
2021-04-09 12:37:54,909082624
2021-04-09 12:37:56,909082624
2021-04-09 12:37:58,909344768
2021-04-09 12:37:59,909598720
2021-04-09 12:38:01,909668352
2021-04-09 12:38:03,909885440
2021-04-09 12:38:04,909701120
2021-04-09 12:38:05,909701120
2021-04-09 12:38:07,909582336
2021-04-09 12:38:09,909856768
2021-04-09 12:38:10,909737984
2021-04-09 12:38:12,909737984
2021-04-09 12:38:13,901812224
2021-04-09 12:38:15,903217152
2021-04-09 12:38:16,903651328
2021-04-09 12:38:18,904048640
2021-04-09 12:38:19,903897088
2021-04-09 12:38:20,903700480
2021-04-09 12:38:22,903700480
2021-04-09 12:38:24,903700480
2021-04-09 12:38:25,903700480
2021-04-09 12:38:27,903700480
2021-04-09 12:38:28,903905280
2021-04-09 12:38:29,903876608
2021-04-09 12:38:31,904028160
2021-04-09 12:38:32,903917568
2021-04-09 12:38:34,903917568
2021-04-09 12:38:36,903917568
2021-04-09 12:38:37,903917568
2021-04-09 12:38:38,904073216
2021-04-09 12:38:40,904204288
2021-04-09 12:38:42,904081408
2021-04-09 12:38:43,904212480
2021-04-09 12:38:45,904491008
2021-04-09 12:38:47,904282112
2021-04-09 12:38:49,904429568
2021-04-09 12:38:50,904445952
2021-04-09 12:38:51,904445952
2021-04-09 12:38:53,904445952
2021-04-09 12:38:54,904445952
2021-04-09 12:38:55,904445952
2021-04-09 12:38:57,904445952
2021-04-09 12:38:59,904712192
2021-04-09 12:39:00,905052160
2021-04-09 12:39:02,905052160
2021-04-09 12:39:04,905187328
2021-04-09 12:39:05,905068544
2021-04-09 12:39:07,905068544
2021-04-09 12:39:08,905273344
2021-04-09 12:39:10,905289728
2021-04-09 12:39:11,905289728
2021-04-09 12:39:13,905510912
2021-04-09 12:39:15,905428992
2021-04-09 12:39:16,910110720
2021-04-09 12:39:18,910061568
2021-04-09 12:39:20,909881344
2021-04-09 12:39:22,910012416
2021-04-09 12:39:23,910020608
2021-04-09 12:39:24,910045184
2021-04-09 12:39:25,910049280
2021-04-09 12:39:26,909922304
2021-04-09 12:39:28,910188544
2021-04-09 12:39:29,910327808
2021-04-09 12:39:30,910139392
2021-04-09 12:39:32,910139392
2021-04-09 12:39:33,910139392
2021-04-09 12:39:35,910139392
2021-04-09 12:39:37,910139392
2021-04-09 12:39:38,910532608
2021-04-09 12:39:40,910417920
2021-04-09 12:39:41,910299136
2021-04-09 12:39:43,910299136
2021-04-09 12:39:44,910581760
2021-04-09 12:39:45,910692352
2021-04-09 12:39:47,910438400
2021-04-09 12:39:49,910573568
2021-04-09 12:39:50,910573568
2021-04-09 12:39:51,910573568
2021-04-09 12:39:52,910573568
2021-04-09 12:39:54,910581760
2021-04-09 12:39:55,910581760
2021-04-09 12:39:56,910581760
2021-04-09 12:39:58,910749696
AVERAGE,902026203.9799
