Time,cpu_usage_total.derivative
2021-04-09 13:42:49,0.00024
2021-04-09 13:42:50,0.000441
2021-04-09 13:42:51,0.00149
2021-04-09 13:42:53,0.000185
2021-04-09 13:42:54,0.000483
2021-04-09 13:42:56,0.00109
2021-04-09 13:42:58,0.000181
2021-04-09 13:42:59,0.00205
2021-04-09 13:43:00,0.00183
2021-04-09 13:43:02,0.000363
2021-04-09 13:43:03,0.000165
2021-04-09 13:43:05,0.000162
2021-04-09 13:43:06,0.000777
2021-04-09 13:43:07,0.000148
2021-04-09 13:43:09,0.000389
2021-04-09 13:43:10,0.00166
2021-04-09 13:43:12,0.000627
2021-04-09 13:43:13,0.000242
2021-04-09 13:43:14,0.00168
2021-04-09 13:43:16,0.000965
2021-04-09 13:43:18,0.000175
2021-04-09 13:43:20,0.000154
2021-04-09 13:43:21,0.000868
2021-04-09 13:43:23,0.000279
2021-04-09 13:43:25,0.000188
2021-04-09 13:43:26,0.000738
2021-04-09 13:43:28,0.000186
2021-04-09 13:43:29,0.00247
2021-04-09 13:43:31,0.00131
2021-04-09 13:43:32,0.000206
2021-04-09 13:43:33,0.000249
2021-04-09 13:43:35,0.000159
2021-04-09 13:43:36,0.00171
2021-04-09 13:43:37,0.000148
2021-04-09 13:43:39,0.00034
2021-04-09 13:43:40,0.00142
2021-04-09 13:43:42,0.000407
2021-04-09 13:43:44,0.00159
2021-04-09 13:43:45,0.000238
2021-04-09 13:43:47,0.000384
2021-04-09 13:43:48,0.00019
2021-04-09 13:43:49,0.000227
2021-04-09 13:43:50,0.000127
2021-04-09 13:43:51,0.00182
2021-04-09 13:43:53,0.000136
2021-04-09 13:43:55,0.000369
2021-04-09 13:43:56,0.000588
2021-04-09 13:43:57,0.000225
2021-04-09 13:43:58,0.00211
2021-04-09 13:44:00,0.000143
2021-04-09 13:44:02,0.000603
2021-04-09 13:44:04,0.000183
2021-04-09 13:44:05,0.000545
2021-04-09 13:44:07,0.000195
2021-04-09 13:44:09,0.000356
2021-04-09 13:44:10,0.000131
2021-04-09 13:44:11,0.00134
2021-04-09 13:44:13,0.000152
2021-04-09 13:44:14,0.0026
2021-04-09 13:44:16,0.000351
2021-04-09 13:44:18,0.00014
2021-04-09 13:44:19,0.000181
2021-04-09 13:44:21,0.00279
2021-04-09 13:44:22,0.000183
2021-04-09 13:44:24,0.000243
2021-04-09 13:44:25,0.000235
2021-04-09 13:44:26,0.000483
2021-04-09 13:44:28,0.000191
2021-04-09 13:44:29,0.00559
2021-04-09 13:44:30,0.00082
2021-04-09 13:44:32,0.000339
2021-04-09 13:44:34,0.000169
2021-04-09 13:44:35,0.000207
2021-04-09 13:44:36,0.000717
2021-04-09 13:44:38,0.000167
2021-04-09 13:44:39,0.000338
2021-04-09 13:44:41,0.000599
2021-04-09 13:44:42,0.000216
2021-04-09 13:44:44,0.00113
2021-04-09 13:44:45,0.000476
2021-04-09 13:44:47,0.00015
2021-04-09 13:44:48,0.000224
2021-04-09 13:44:50,0.000148
2021-04-09 13:44:52,0.000856
2021-04-09 13:44:53,0.000365
2021-04-09 13:44:55,0.000499
2021-04-09 13:44:57,0.000186
2021-04-09 13:44:58,0.00324
2021-04-09 13:45:00,0.000215
2021-04-09 13:45:01,0.00081
2021-04-09 13:45:03,0.000147
2021-04-09 13:45:04,0.000248
2021-04-09 13:45:06,0.000578
2021-04-09 13:45:07,0.000207
2021-04-09 13:45:08,0.00015
2021-04-09 13:45:10,0.000438
2021-04-09 13:45:11,0.00119
2021-04-09 13:45:13,0.000844
2021-04-09 13:45:15,0.000194
2021-04-09 13:45:16,0.000539
2021-04-09 13:45:17,0.000226
2021-04-09 13:45:19,0.00025
2021-04-09 13:45:20,0.000166
2021-04-09 13:45:21,0.00124
2021-04-09 13:45:23,0.000193
2021-04-09 13:45:25,0.00036
2021-04-09 13:45:26,0.000562
2021-04-09 13:45:28,0.000168
2021-04-09 13:45:29,0.00162
2021-04-09 13:45:31,0.000563
2021-04-09 13:45:32,0.000295
2021-04-09 13:45:33,0.000266
2021-04-09 13:45:35,0.000183
2021-04-09 13:45:36,0.000993
2021-04-09 13:45:38,0.000237
2021-04-09 13:45:40,0.000721
2021-04-09 13:45:41,0.000807
2021-04-09 13:45:43,0.000185
2021-04-09 13:45:44,0.00345
2021-04-09 13:45:46,0.000609
2021-04-09 13:45:47,0.000209
2021-04-09 13:45:49,0.000223
2021-04-09 13:45:51,0.000637
2021-04-09 13:45:52,0.000151
2021-04-09 13:45:53,0.000218
2021-04-09 13:45:55,0.000322
2021-04-09 13:45:57,0.000412
2021-04-09 13:45:58,0.000178
2021-04-09 13:45:59,0.000986
2021-04-09 13:46:01,0.000603
2021-04-09 13:46:03,0.000217
2021-04-09 13:46:04,0.000181
2021-04-09 13:46:06,0.000575
2021-04-09 13:46:08,0.000117
2021-04-09 13:46:10,0.000353
2021-04-09 13:46:11,0.000911
2021-04-09 13:46:12,0.000277
2021-04-09 13:46:14,0.00106
2021-04-09 13:46:16,0.000555
2021-04-09 13:46:17,0.000204
2021-04-09 13:46:18,0.000156
2021-04-09 13:46:20,0.000182
2021-04-09 13:46:21,0.00161
2021-04-09 13:46:22,0.000136
2021-04-09 13:46:24,0.000381
2021-04-09 13:46:26,0.000429
2021-04-09 13:46:27,0.000196
2021-04-09 13:46:29,0.0036
2021-04-09 13:46:30,0.000353
2021-04-09 13:46:32,0.00059
2021-04-09 13:46:33,0.000236
2021-04-09 13:46:34,0.000208
2021-04-09 13:46:35,0.000212
2021-04-09 13:46:37,0.000572
2021-04-09 13:46:38,0.000236
2021-04-09 13:46:40,0.000276
2021-04-09 13:46:41,0.000762
2021-04-09 13:46:43,0.000197
2021-04-09 13:46:44,0.00125
2021-04-09 13:46:46,0.00101
2021-04-09 13:46:47,0.000218
2021-04-09 13:46:49,0.000173
2021-04-09 13:46:50,0.000122
2021-04-09 13:46:52,0.00076
2021-04-09 13:46:53,0.000223
2021-04-09 13:46:54,0.000272
2021-04-09 13:46:56,0.000619
2021-04-09 13:46:57,0.000166
2021-04-09 13:46:58,0.00261
2021-04-09 13:47:00,0.000177
2021-04-09 13:47:01,0.0011
2021-04-09 13:47:03,0.000166
2021-04-09 13:47:04,0.000208
2021-04-09 13:47:05,0.000513
2021-04-09 13:47:07,0.000168
2021-04-09 13:47:09,0.000285
2021-04-09 13:47:10,0.000155
2021-04-09 13:47:11,0.00129
2021-04-09 13:47:13,0.000151
2021-04-09 13:47:14,0.00151
2021-04-09 13:47:16,0.000915
2021-04-09 13:47:17,0.000146
2021-04-09 13:47:19,0.000229
2021-04-09 13:47:20,0.000176
2021-04-09 13:47:21,0.00069
2021-04-09 13:47:23,0.000194
2021-04-09 13:47:24,0.000526
2021-04-09 13:47:26,0.000714
2021-04-09 13:47:27,0.000226
2021-04-09 13:47:28,0.00127
2021-04-09 13:47:29,0.000243
2021-04-09 13:47:31,0.000825
2021-04-09 13:47:33,0.000173
2021-04-09 13:47:34,0.000168
2021-04-09 13:47:35,0.00193
2021-04-09 13:47:36,0.000264
2021-04-09 13:47:38,0.000309
2021-04-09 13:47:40,0.000667
2021-04-09 13:47:42,0.000153
2021-04-09 13:47:44,0.00121
2021-04-09 13:47:46,0.000446
2021-04-09 13:47:47,0.000138
2021-04-09 13:47:49,0.000214
2021-04-09 13:47:51,0.000657
2021-04-09 13:47:52,0.000203
2021-04-09 13:47:54,0.00039
2021-04-09 13:47:55,0.000232
2021-04-09 13:47:57,0.00045
2021-04-09 13:47:58,0.00129
2021-04-09 13:47:59,0.000167
2021-04-09 13:48:01,0.000634
2021-04-09 13:48:03,0.000138
2021-04-09 13:48:04,0.000173
2021-04-09 13:48:06,0.000455
2021-04-09 13:48:07,0.000239
2021-04-09 13:48:09,0.00026
2021-04-09 13:48:11,0.00139
2021-04-09 13:48:12,0.000183
2021-04-09 13:48:14,0.000977
2021-04-09 13:48:15,0.000594
2021-04-09 13:48:16,0.000171
2021-04-09 13:48:18,0.000195
2021-04-09 13:48:19,0.000222
2021-04-09 13:48:20,0.000964
2021-04-09 13:48:22,0.000119
2021-04-09 13:48:24,0.000262
2021-04-09 13:48:26,0.000655
2021-04-09 13:48:27,0.000166
2021-04-09 13:48:29,0.00141
2021-04-09 13:48:30,0.000175
2021-04-09 13:48:31,0.00135
2021-04-09 13:48:32,0.000134
2021-04-09 13:48:34,0.000171
2021-04-09 13:48:36,0.0509
2021-04-09 13:48:37,0.000178
2021-04-09 13:48:38,0.000105
2021-04-09 13:48:39,0.000468
2021-04-09 13:48:41,0.00103
2021-04-09 13:48:43,0.000195
2021-04-09 13:48:44,0.0036
2021-04-09 13:48:46,0.000482
2021-04-09 13:48:47,0.000193
2021-04-09 13:48:49,0.000163
2021-04-09 13:48:50,0.000184
2021-04-09 13:48:52,0.000845
2021-04-09 13:48:53,0.00035
2021-04-09 13:48:55,0.000157
2021-04-09 13:48:57,0.000583
2021-04-09 13:48:58,0.000135
2021-04-09 13:48:59,0.00413
2021-04-09 13:49:00,0.00107
2021-04-09 13:49:02,0.000173
2021-04-09 13:49:04,0.000171
2021-04-09 13:49:05,0.000905
2021-04-09 13:49:06,0.000199
2021-04-09 13:49:08,0.000116
2021-04-09 13:49:09,0.00129
2021-04-09 13:49:10,0.00039
2021-04-09 13:49:11,0.000736
2021-04-09 13:49:13,0.000136
2021-04-09 13:49:14,0.0055
2021-04-09 13:49:16,0.000517
2021-04-09 13:49:17,0.000181
2021-04-09 13:49:19,0.000185
2021-04-09 13:49:20,0.000126
2021-04-09 13:49:22,0.000937
2021-04-09 13:49:23,0.000136
2021-04-09 13:49:24,0.000439
2021-04-09 13:49:26,0.000408
2021-04-09 13:49:27,0.00021
2021-04-09 13:49:29,0.00165
2021-04-09 13:49:31,0.000693
2021-04-09 13:49:32,0.000147
2021-04-09 13:49:33,0.00025
2021-04-09 13:49:35,0.000173
2021-04-09 13:49:36,0.000499
2021-04-09 13:49:38,0.000126
2021-04-09 13:49:39,0.00065
2021-04-09 13:49:40,0.000805
2021-04-09 13:49:42,0.000105
2021-04-09 13:49:43,0.000182
2021-04-09 13:49:44,0.0054
2021-04-09 13:49:45,0.000536
2021-04-09 13:49:47,0.000161
2021-04-09 13:49:48,0.000126
2021-04-09 13:49:50,0.000328
2021-04-09 13:49:51,0.00217
2021-04-09 13:49:53,0.000177
2021-04-09 13:49:55,0.000513
2021-04-09 13:49:57,0.000634
2021-04-09 13:49:58,0.0017
AVERAGE,0.000860274752475
