Time,cpu_usage_total.derivative
2021-04-09 12:31:41,0.00543
2021-04-09 12:31:42,0.00417
2021-04-09 12:31:43,0.0321
2021-04-09 12:31:45,0.342
2021-04-09 12:31:47,0.0681
2021-04-09 12:31:48,0.0118
2021-04-09 12:31:50,0.00626
2021-04-09 12:31:51,0.00513
2021-04-09 12:31:53,0.00697
2021-04-09 12:31:55,0.00497
2021-04-09 12:31:56,0.00622
2021-04-09 12:31:58,0.00408
2021-04-09 12:31:59,0.238
2021-04-09 12:32:00,0.307
2021-04-09 12:32:02,0.00542
2021-04-09 12:32:04,0.0416
2021-04-09 12:32:06,0.00431
2021-04-09 12:32:07,0.00553
2021-04-09 12:32:08,0.00586
2021-04-09 12:32:09,0.00786
2021-04-09 12:32:10,0.00498
2021-04-09 12:32:12,0.0047
2021-04-09 12:32:13,0.00472
2021-04-09 12:32:15,0.328
2021-04-09 12:32:16,0.162
2021-04-09 12:32:18,0.0103
2021-04-09 12:32:20,0.00494
2021-04-09 12:32:21,0.0299
2021-04-09 12:32:23,0.00481
2021-04-09 12:32:24,0.0067
2021-04-09 12:32:26,0.00402
2021-04-09 12:32:27,0.00575
2021-04-09 12:32:29,0.148
2021-04-09 12:32:31,0.199
2021-04-09 12:32:33,0.00593
2021-04-09 12:32:34,0.00624
2021-04-09 12:32:35,0.00347
2021-04-09 12:32:37,0.00453
2021-04-09 12:32:38,0.0179
2021-04-09 12:32:39,0.00468
2021-04-09 12:32:41,0.00434
2021-04-09 12:32:43,0.00569
2021-04-09 12:32:45,0.301
2021-04-09 12:32:46,0.252
2021-04-09 12:32:47,0.00406
2021-04-09 12:32:49,0.00523
2021-04-09 12:32:51,0.00544
2021-04-09 12:32:52,0.00606
2021-04-09 12:32:54,0.00391
2021-04-09 12:32:56,0.00441
2021-04-09 12:32:58,0.0059
2021-04-09 12:33:00,0.222
2021-04-09 12:33:01,0.186
2021-04-09 12:33:03,0.0129
2021-04-09 12:33:04,0.00539
2021-04-09 12:33:06,0.00383
2021-04-09 12:33:07,0.00538
2021-04-09 12:33:09,0.00813
2021-04-09 12:33:11,0.00348
2021-04-09 12:33:12,0.00487
2021-04-09 12:33:13,0.00648
2021-04-09 12:33:15,0.282
2021-04-09 12:33:16,0.0906
2021-04-09 12:33:18,0.00621
2021-04-09 12:33:19,0.00586
2021-04-09 12:33:21,0.00468
2021-04-09 12:33:23,0.00586
2021-04-09 12:33:24,0.00617
2021-04-09 12:33:25,0.00357
2021-04-09 12:33:27,0.00589
2021-04-09 12:33:29,0.0582
2021-04-09 12:33:30,0.468
2021-04-09 12:33:31,0.0927
2021-04-09 12:33:33,0.00537
2021-04-09 12:33:34,0.00357
2021-04-09 12:33:36,0.00529
2021-04-09 12:33:38,0.00718
2021-04-09 12:33:40,0.0138
2021-04-09 12:33:41,0.00627
2021-04-09 12:33:42,0.00402
2021-04-09 12:33:44,0.0675
2021-04-09 12:33:45,0.435
2021-04-09 12:33:46,0.145
2021-04-09 12:33:47,0.00689
2021-04-09 12:33:49,0.00362
2021-04-09 12:33:50,0.00712
2021-04-09 12:33:52,0.00475
2021-04-09 12:33:53,0.00568
2021-04-09 12:33:54,0.00412
2021-04-09 12:33:56,0.00414
2021-04-09 12:33:57,0.00467
2021-04-09 12:33:59,0.139
2021-04-09 12:34:00,0.404
2021-04-09 12:34:01,0.00442
2021-04-09 12:34:03,0.0115
2021-04-09 12:34:04,0.00593
2021-04-09 12:34:05,0.00459
2021-04-09 12:34:07,0.00385
2021-04-09 12:34:09,0.00515
2021-04-09 12:34:11,0.00584
2021-04-09 12:34:12,0.00499
2021-04-09 12:34:14,0.104
2021-04-09 12:34:15,0.394
2021-04-09 12:34:16,0.00489
2021-04-09 12:34:18,0.0055
2021-04-09 12:34:19,0.00691
2021-04-09 12:34:20,0.00375
2021-04-09 12:34:22,0.00469
2021-04-09 12:34:24,0.00775
2021-04-09 12:34:25,0.00543
2021-04-09 12:34:27,0.00398
2021-04-09 12:34:29,0.0515
2021-04-09 12:34:30,0.487
2021-04-09 12:34:32,0.0791
2021-04-09 12:34:34,0.00543
2021-04-09 12:34:35,0.00538
2021-04-09 12:34:37,0.00389
2021-04-09 12:34:38,0.00646
2021-04-09 12:34:40,0.0054
2021-04-09 12:34:42,0.00519
2021-04-09 12:34:43,0.00437
2021-04-09 12:34:45,0.394
2021-04-09 12:34:47,0.0476
2021-04-09 12:34:48,0.00607
2021-04-09 12:34:50,0.00471
2021-04-09 12:34:52,0.00484
2021-04-09 12:34:53,0.0113
2021-04-09 12:34:54,0.00457
2021-04-09 12:34:56,0.00496
2021-04-09 12:34:57,0.00651
2021-04-09 12:34:59,0.151
2021-04-09 12:35:00,0.429
2021-04-09 12:35:02,0.0757
2021-04-09 12:35:03,0.0272
2021-04-09 12:35:04,0.00481
2021-04-09 12:35:05,0.0051
2021-04-09 12:35:07,0.00484
2021-04-09 12:35:09,0.00509
2021-04-09 12:35:10,0.00489
2021-04-09 12:35:11,0.00525
2021-04-09 12:35:13,0.00475
2021-04-09 12:35:14,0.227
2021-04-09 12:35:16,0.193
2021-04-09 12:35:18,0.00871
2021-04-09 12:35:19,0.00625
2021-04-09 12:35:21,0.00598
2021-04-09 12:35:22,0.00605
2021-04-09 12:35:24,0.00407
2021-04-09 12:35:26,0.00544
2021-04-09 12:35:27,0.00597
2021-04-09 12:35:29,0.107
2021-04-09 12:35:30,0.409
2021-04-09 12:35:31,0.0762
2021-04-09 12:35:32,0.00793
2021-04-09 12:35:34,0.00453
2021-04-09 12:35:35,0.00378
2021-04-09 12:35:36,0.00526
2021-04-09 12:35:37,0.0047
2021-04-09 12:35:39,0.0111
2021-04-09 12:35:40,0.00421
2021-04-09 12:35:42,0.00472
2021-04-09 12:35:43,0.0285
2021-04-09 12:35:45,0.271
2021-04-09 12:35:46,0.172
2021-04-09 12:35:48,0.00491
2021-04-09 12:35:50,0.00499
2021-04-09 12:35:51,0.00507
2021-04-09 12:35:52,0.00547
2021-04-09 12:35:54,0.003
2021-04-09 12:35:55,0.00425
2021-04-09 12:35:57,0.00495
2021-04-09 12:35:58,0.0103
2021-04-09 12:36:00,0.34
2021-04-09 12:36:02,0.0457
2021-04-09 12:36:03,0.0149
2021-04-09 12:36:05,0.00463
2021-04-09 12:36:07,0.00406
2021-04-09 12:36:09,0.00711
2021-04-09 12:36:10,0.00732
2021-04-09 12:36:11,0.00414
2021-04-09 12:36:13,0.00592
2021-04-09 12:36:14,0.247
2021-04-09 12:36:15,0.329
2021-04-09 12:36:17,0.00441
2021-04-09 12:36:19,0.00817
2021-04-09 12:36:20,0.00517
2021-04-09 12:36:21,0.005
2021-04-09 12:36:23,0.00518
2021-04-09 12:36:25,0.00475
2021-04-09 12:36:26,0.00996
2021-04-09 12:36:27,0.00485
2021-04-09 12:36:29,0.0574
2021-04-09 12:36:30,0.443
2021-04-09 12:36:31,0.0927
2021-04-09 12:36:33,0.00489
2021-04-09 12:36:35,0.0036
2021-04-09 12:36:36,0.0103
2021-04-09 12:36:37,0.00487
2021-04-09 12:36:38,0.00743
2021-04-09 12:36:40,0.00431
2021-04-09 12:36:41,0.00526
2021-04-09 12:36:42,0.00586
2021-04-09 12:36:44,0.09
2021-04-09 12:36:45,0.365
2021-04-09 12:36:47,0.0041
2021-04-09 12:36:49,0.0158
2021-04-09 12:36:50,0.0049
2021-04-09 12:36:51,0.00522
2021-04-09 12:36:52,0.00461
2021-04-09 12:36:53,0.00611
2021-04-09 12:36:55,0.00383
2021-04-09 12:36:56,0.00467
2021-04-09 12:36:58,0.0364
2021-04-09 12:37:00,0.366
2021-04-09 12:37:01,0.0729
2021-04-09 12:37:03,0.0113
2021-04-09 12:37:05,0.0053
2021-04-09 12:37:06,0.0054
2021-04-09 12:37:08,0.00394
2021-04-09 12:37:09,0.0062
2021-04-09 12:37:11,0.00343
2021-04-09 12:37:12,0.00561
2021-04-09 12:37:14,0.14
2021-04-09 12:37:16,0.29
2021-04-09 12:37:17,0.00884
2021-04-09 12:37:19,0.00376
2021-04-09 12:37:21,0.00573
2021-04-09 12:37:22,0.00573
2021-04-09 12:37:24,0.00382
2021-04-09 12:37:26,0.00447
2021-04-09 12:37:27,0.00793
2021-04-09 12:37:29,0.13
2021-04-09 12:37:30,0.421
2021-04-09 12:37:32,0.00376
2021-04-09 12:37:33,0.00474
2021-04-09 12:37:35,0.00458
2021-04-09 12:37:36,0.00487
2021-04-09 12:37:37,0.00554
2021-04-09 12:37:39,0.0043
2021-04-09 12:37:40,0.00641
2021-04-09 12:37:42,0.00359
2021-04-09 12:37:44,0.0855
2021-04-09 12:37:45,0.466
2021-04-09 12:37:47,0.059
2021-04-09 12:37:49,0.00489
2021-04-09 12:37:51,0.00441
2021-04-09 12:37:52,0.00466
2021-04-09 12:37:53,0.00496
2021-04-09 12:37:54,0.00446
2021-04-09 12:37:56,0.00423
2021-04-09 12:37:58,0.00611
2021-04-09 12:37:59,0.29
2021-04-09 12:38:01,0.206
2021-04-09 12:38:03,0.0412
2021-04-09 12:38:04,0.00369
2021-04-09 12:38:05,0.0051
2021-04-09 12:38:07,0.00408
2021-04-09 12:38:09,0.00699
2021-04-09 12:38:10,0.00466
2021-04-09 12:38:12,0.00475
2021-04-09 12:38:13,0.00537
2021-04-09 12:38:15,0.249
2021-04-09 12:38:16,0.146
2021-04-09 12:38:18,0.00724
2021-04-09 12:38:19,0.00848
2021-04-09 12:38:20,0.00388
2021-04-09 12:38:22,0.00411
2021-04-09 12:38:24,0.0053
2021-04-09 12:38:25,0.00451
2021-04-09 12:38:27,0.00675
2021-04-09 12:38:28,0.0454
2021-04-09 12:38:29,0.35
2021-04-09 12:38:31,0.146
2021-04-09 12:38:32,0.0059
2021-04-09 12:38:34,0.00407
2021-04-09 12:38:36,0.00478
2021-04-09 12:38:37,0.00536
2021-04-09 12:38:38,0.00747
2021-04-09 12:38:40,0.00752
2021-04-09 12:38:42,0.00526
2021-04-09 12:38:43,0.00865
2021-04-09 12:38:45,0.298
2021-04-09 12:38:47,0.0519
2021-04-09 12:38:49,0.00471
2021-04-09 12:38:50,0.00578
2021-04-09 12:38:51,0.00666
2021-04-09 12:38:53,0.00348
2021-04-09 12:38:54,0.00634
2021-04-09 12:38:55,0.00479
2021-04-09 12:38:57,0.00331
2021-04-09 12:38:59,0.0795
2021-04-09 12:39:00,0.389
2021-04-09 12:39:02,0.00447
2021-04-09 12:39:04,0.00644
2021-04-09 12:39:05,0.00432
2021-04-09 12:39:07,0.00542
2021-04-09 12:39:08,0.00658
2021-04-09 12:39:10,0.00794
2021-04-09 12:39:11,0.00447
2021-04-09 12:39:13,0.0224
2021-04-09 12:39:15,0.37
2021-04-09 12:39:16,0.0844
2021-04-09 12:39:18,0.00506
2021-04-09 12:39:20,0.00681
2021-04-09 12:39:22,0.00594
2021-04-09 12:39:23,0.00471
2021-04-09 12:39:24,0.00592
2021-04-09 12:39:25,0.00573
2021-04-09 12:39:26,0.0043
2021-04-09 12:39:28,0.0049
2021-04-09 12:39:29,0.266
2021-04-09 12:39:30,0.303
2021-04-09 12:39:32,0.00355
2021-04-09 12:39:33,0.00581
2021-04-09 12:39:35,0.00439
2021-04-09 12:39:37,0.00437
2021-04-09 12:39:38,0.00558
2021-04-09 12:39:40,0.00558
2021-04-09 12:39:41,0.0061
2021-04-09 12:39:43,0.00384
2021-04-09 12:39:44,0.234
2021-04-09 12:39:45,0.372
2021-04-09 12:39:47,0.00647
2021-04-09 12:39:49,0.00601
2021-04-09 12:39:50,0.00473
2021-04-09 12:39:51,0.00481
2021-04-09 12:39:52,0.00453
2021-04-09 12:39:54,0.00517
2021-04-09 12:39:55,0.00472
2021-04-09 12:39:56,0.005
2021-04-09 12:39:58,0.00539
AVERAGE,0.055452638190955
